LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.8992197,37.7104715,5998,LOMBARD ST,,DUBLIN,,,94568,986-60-100,97ab85f3d8e5e438
-121.8991054,37.7106696,5703,BEALE AV,,DUBLIN,,,94568,986-60-99,100691b4c15d1cd9
-121.8992254,37.710671,5709,BEALE AV,,DUBLIN,,,94568,986-60-98,84a503dffc3c17d2
-121.8995237,37.710456,5999,STERLING ST,,DUBLIN,,,94568,986-60-96,489cd1a0d1419e99
-121.8995238,37.7103625,5991,STERLING ST,,DUBLIN,,,94568,986-60-95,89e50a6ea2d58124
-121.8995238,37.710271,5983,STERLING ST,,DUBLIN,,,94568,986-60-94,bd23883dc09a2f8c
-121.8995239,37.7101738,5975,STERLING ST,,DUBLIN,,,94568,986-60-93,8f4c33385435d896
-121.899524,37.7100802,5967,STERLING ST,,DUBLIN,,,94568,986-60-92,5e19691097eb9091
-121.899524,37.7099907,5959,STERLING ST,,DUBLIN,,,94568,986-60-91,39dd5e12e8de723c
-121.8995241,37.7098992,5951,STERLING ST,,DUBLIN,,,94568,986-60-90,b5e102868de366fe
-121.8995242,37.709802,5943,STERLING ST,,DUBLIN,,,94568,986-60-89,d13fd5763fcbafd4
-121.8995243,37.7095922,5927,STERLING ST,,DUBLIN,,,94568,986-60-87,0ba9fdaa07409fd1
-121.8995244,37.7095007,5919,STERLING ST,,DUBLIN,,,94568,986-60-86,66872dc83d360a81
-121.8995245,37.70931,5903,STERLING ST,,DUBLIN,,,94568,986-60-85,4385ea4926cd3258
-121.8995245,37.7094035,5911,STERLING ST,,DUBLIN,,,94568,986-60-85,7c5893e8c6755655
-121.8995243,37.7097084,5935,STERLING ST,,DUBLIN,,,94568,986-60-76,4059255f363e28e3
-121.8973289,37.7102505,5896,IRON HORSE PW,,DUBLIN,,,94568,986-60-75,2cefcedfb90324fc
-121.8974622,37.7102518,5925,ABBOTT ST,,DUBLIN,,,94568,986-60-74,5ab15ead6f00bc35
-121.8975852,37.7102508,5929,ABBOTT ST,,DUBLIN,,,94568,986-60-73,cf591cc81ff5a335
-121.8977197,37.7102521,5933,ABBOTT ST,,DUBLIN,,,94568,986-60-72,b84868d87559cefe
-121.8977294,37.7100002,5901,ABBOTT ST,,DUBLIN,,,94568,986-60-71,b38e0c88d67bbff5
-121.8975949,37.7099989,5907,ABBOTT ST,,DUBLIN,,,94568,986-60-70,615e40494b893430
-121.8974719,37.7099999,5915,ABBOTT ST,,DUBLIN,,,94568,986-60-69,2c90cb35c91dccb5
-121.8973386,37.7099986,5919,ABBOTT ST,,DUBLIN,,,94568,986-60-68,558fbbba09cc6b87
-121.8973306,37.7098289,5601,MULHOLLAND PL,,DUBLIN,,,94568,986-60-67,e39e76741dee0594
-121.8974639,37.7098302,5609,MULHOLLAND PL,,DUBLIN,,,94568,986-60-66,d6894627679d4e41
-121.8975869,37.7098292,5617,MULHOLLAND PL,,DUBLIN,,,94568,986-60-65,466fe5b755a16285
-121.8977214,37.7098305,5889,ABBOTT ST,,DUBLIN,,,94568,986-60-64,3532977392e2da10
-121.898058,37.7098241,5888,ABBOTT ST,,DUBLIN,,,94568,986-60-63,0951726d93a31b54
-121.8981846,37.7098252,5659,MULHOLLAND AV,,DUBLIN,,,94568,986-60-62,ee3a7af0212d8266
-121.8983151,37.7098276,5665,MULHOLLAND AV,,DUBLIN,,,94568,986-60-61,5b2beab997da3a97
-121.8984502,37.7098265,5671,MULHOLLAND AV,,DUBLIN,,,94568,986-60-60,371d511d0a6a15b0
-121.8985898,37.7098247,5677,MULHOLLAND AV,,DUBLIN,,,94568,986-60-59,c164884c5fb7aca0
-121.8987203,37.7098271,5685,MULHOLLAND AV,,DUBLIN,,,94568,986-60-58,a74d5da0d82ca0b7
-121.8988535,37.7098265,5955,LOMBARD ST,,DUBLIN,,,94568,986-60-57,e7e5ab1a588804fc
-121.8988539,37.7100053,5961,LOMBARD ST,,DUBLIN,,,94568,986-60-56,cf28cd962b3e9985
-121.8987206,37.7100059,5965,LOMBARD ST,,DUBLIN,,,94568,986-60-55,d384db3db7d45294
-121.8985901,37.7100035,5969,LOMBARD ST,,DUBLIN,,,94568,986-60-54,4ed749b43ae19dbf
-121.8984505,37.7100053,5973,LOMBARD ST,,DUBLIN,,,94568,986-60-53,863d1f354bf290b3
-121.8983155,37.7100064,5916,ABBOTT ST,,DUBLIN,,,94568,986-60-52,ecaed34ac66a5d04
-121.898185,37.7100041,5908,ABBOTT ST,,DUBLIN,,,94568,986-60-51,f1be5d07795428d9
-121.8980583,37.7100029,5900,ABBOTT ST,,DUBLIN,,,94568,986-60-50,9866466f562c44e4
-121.8980569,37.7102438,5932,ABBOTT ST,,DUBLIN,,,94568,986-60-49,951cb31f3f108887
-121.898049,37.7103071,5940,ABBOTT ST,,DUBLIN,,,94568,986-60-49,744159f99f082403
-121.8981835,37.7102449,5928,ABBOTT ST,,DUBLIN,,,94568,986-60-48,d4d34c562e62fe2a
-121.898314,37.7102473,5920,ABBOTT ST,,DUBLIN,,,94568,986-60-47,5d18f3cf0a87ce40
-121.898449,37.7102461,5977,LOMBARD ST,,DUBLIN,,,94568,986-60-46,5555c3a7e6e93bd2
-121.8985887,37.7102444,5981,LOMBARD ST,,DUBLIN,,,94568,986-60-45,83f818c3d7545752
-121.8987192,37.7102467,5985,LOMBARD ST,,DUBLIN,,,94568,986-60-44,0146f9790e22fb84
-121.8988524,37.7102461,5989,LOMBARD ST,,DUBLIN,,,94568,986-60-43,f8250348806c2e16
-121.8988528,37.7104249,5997,LOMBARD ST,,DUBLIN,,,94568,986-60-42,c2d2281260d29346
-121.8987195,37.7104256,5692,BEALE AV,,DUBLIN,,,94568,986-60-41,307573aa149fed40
-121.898589,37.7104232,5686,BEALE AV,,DUBLIN,,,94568,986-60-40,d51089918ddf3c8c
-121.8984494,37.7104249,5678,BEALE AV,,DUBLIN,,,94568,986-60-39,c0b73c07958a823e
-121.8983144,37.7104261,5672,BEALE AV,,DUBLIN,,,94568,986-60-38,9a4ee739c4ca58b8
-121.8981839,37.7104237,5668,BEALE AV,,DUBLIN,,,94568,986-60-37,66c88ef66ad5d432
-121.8980572,37.7104226,5938,ABBOTT ST,,DUBLIN,,,94568,986-60-36,6d5355b12bbd03a1
-121.8989639,37.7106717,5701,BEALE AV,,DUBLIN,,,94568,986-60-6,32ad67bf40881936
-122.300288,37.8111638,1775,11TH ST,,OAKLAND,,,94607,6-31-53,981ea6f6eedd9c31
-122.26801,37.8126877,466,23RD ST,,OAKLAND,,,94612,8-665-9,a46937a51ab9e41b
-122.2678008,37.8126687,456,23RD ST,,OAKLAND,,,94612,8-665-8,d5746c93705d928d
-122.2677807,37.8127319,2323,VALLEY ST,,OAKLAND,,,94612,8-665-8,c3ab568f63587fef
-122.2681127,37.8127122,474,23RD ST,,OAKLAND,,,94612,8-665-10,24331edc2023cd40
-122.2028116,37.8007012,2941,CARMEL ST,,OAKLAND,,,94602,29-980-59,49188b91e0cc9320
-121.9829048,37.5528951,3149,CAPITOL AV,,FREMONT,,,94538,501-1130-53,415d7ee6c6b0c814
-121.9825665,37.553553,39039,PASEO PADRE PW,STE 201,FREMONT,,,94538,501-1130-54,fd9e98fe982f08c5
-121.9824804,37.5536404,39039,PASEO PADRE PW,STE 202,FREMONT,,,94538,501-1130-54,50d4b431fe3f0ea0
-121.9824231,37.5537041,39039,PASEO PADRE PW,STE 203,FREMONT,,,94538,501-1130-54,cc3b4bcfb3ad4988
-121.9823831,37.5537582,39039,PASEO PADRE PW,STE 204,FREMONT,,,94538,501-1130-54,c47723d4767ba7d7
-121.9824481,37.5537831,39039,PASEO PADRE PW,STE 205,FREMONT,,,94538,501-1130-54,d7fc81f8407e975b
-121.9825101,37.5538103,39039,PASEO PADRE PW,STE 206,FREMONT,,,94538,501-1130-54,fb5481d87cd910d5
-121.9825986,37.5536949,39039,PASEO PADRE PW,STE 207,FREMONT,,,94538,501-1130-54,b5ebc524407543ba
-121.9826727,37.553589,39039,PASEO PADRE PW,STE 208,FREMONT,,,94538,501-1130-54,710556cc18ce9444
-121.9827041,37.553549,39039,PASEO PADRE PW,STE 209,FREMONT,,,94538,501-1130-54,45f71b3d4a43e461
-121.9826035,37.5534966,39039,PASEO PADRE PW,,FREMONT,,,94538,501-1130-54,c144e6a01fc3979b
-121.9824012,37.5535598,3105,CAPITOL AV,,FREMONT,,,94538,501-1130-54,e53a9fade17eebcf
-122.2719235,37.8024749,1100,BROADWAY,,OAKLAND,,,94607,2-51-17,d0a137ae4cc123f8
-121.858706,37.7033031,3100,DUBLIN BL,,DUBLIN,,,94568,985-27-20,ad32506f9ad71f53
-121.9851911,37.5487688,3768,CAPITOL AV,UNIT 318B,FREMONT,,,94538,501-1839-170,85a64b05c9e6c52a
-121.9851322,37.5488451,3768,CAPITOL AV,UNIT 315B,FREMONT,,,94538,501-1839-170,48850d51a02f55f0
-121.9850776,37.5489826,3768,CAPITOL AV,UNIT 301B,FREMONT,,,94538,501-1839-170,b4643868594949c0
-121.9851529,37.5488183,3768,CAPITOL AV,UNIT 316B,FREMONT,,,94538,501-1839-170,937fc593e9c7b43e
-121.9851711,37.5487947,3768,CAPITOL AV,UNIT 317B,FREMONT,,,94538,501-1839-170,8584aab21e206991
-121.9852011,37.5488225,3768,CAPITOL AV,UNIT 307B,FREMONT,,,94538,501-1839-170,28c8adf9063b0909
-121.985055,37.5489451,3768,CAPITOL AV,UNIT 311B,FREMONT,,,94538,501-1839-170,84fd61c9268bb1c4
-121.9850738,37.5489207,3768,CAPITOL AV,UNIT 312B,FREMONT,,,94538,501-1839-170,457225a7a186c007
-121.9850983,37.5489558,3768,CAPITOL AV,UNIT 302B,FREMONT,,,94538,501-1839-170,409b840c57da0d13
-121.9851823,37.5488469,3768,CAPITOL AV,UNIT 306B,FREMONT,,,94538,501-1839-170,ef60179986700f47
-121.9851127,37.5488703,3768,CAPITOL AV,UNIT 314B,FREMONT,,,94538,501-1839-170,f17b32a45a5ac3bc
-121.9850927,37.5488963,3768,CAPITOL AV,UNIT 313B,FREMONT,,,94538,501-1839-170,07b9eac61df0d712
-121.9851183,37.5489298,3768,CAPITOL AV,UNIT 303B,FREMONT,,,94538,501-1839-170,70afc6f24c4c43f1
-121.9852193,37.548799,3768,CAPITOL AV,UNIT 308B,FREMONT,,,94538,501-1839-170,32ccff8a1a5cb946
-121.9850375,37.5489678,3768,CAPITOL AV,UNIT 310B,FREMONT,,,94538,501-1839-170,c4c1815948b7856e
-121.9850581,37.5490078,3768,CAPITOL AV,UNIT 300B,FREMONT,,,94538,501-1839-170,414170f8faccc0b6
-121.985161,37.5488745,3768,CAPITOL AV,UNIT 305B,FREMONT,,,94538,501-1839-170,3f97a7086f17d947
-121.985139,37.548903,3768,CAPITOL AV,UNIT 304B,FREMONT,,,94538,501-1839-170,f71fd7e495529943
-121.985018,37.548993,3768,CAPITOL AV,UNIT 309B,FREMONT,,,94538,501-1839-170,a7432e2a73a78026
-121.9851935,37.5488982,3768,CAPITOL AV,UNIT 118B,FREMONT,,,94538,501-1839-170,51fc000b6cd7e6cc
-121.9851458,37.5489599,3768,CAPITOL AV,UNIT 116B,FREMONT,,,94538,501-1839-170,1e73e2653454dc50
-121.9851233,37.5489892,3768,CAPITOL AV,UNIT 115B,FREMONT,,,94538,501-1839-170,3670b3af157937ff
-121.9852443,37.5488324,3768,CAPITOL AV,UNIT 120B,FREMONT,,,94538,501-1839-170,0fc30f29ee86983c
-121.985169,37.5489299,3768,CAPITOL AV,UNIT 117B,FREMONT,,,94538,501-1839-170,5e6fa5a0a10e96a4
-121.9850976,37.5490225,3768,CAPITOL AV,UNIT 100B,FREMONT,,,94538,501-1839-170,98675e94ead0ab35
-121.9852186,37.5488657,3768,CAPITOL AV,UNIT 119B,FREMONT,,,94538,501-1839-170,00446aedb333dee2
-121.9849633,37.5489427,3768,CAPITOL AV,UNIT 500B,FREMONT,,,94538,501-1839-170,2b2068ad350d1ff9
-121.984997,37.5489591,3768,CAPITOL AV,UNIT 400B,FREMONT,,,94538,501-1839-170,fedecd70d81bea96
-121.9850348,37.5488501,3768,CAPITOL AV,UNIT 515B,FREMONT,,,94538,501-1839-170,b722b2c98dd0a13f
-121.9850685,37.5488665,3768,CAPITOL AV,UNIT 415B,FREMONT,,,94538,501-1839-170,851a7340781e3666
-121.9851131,37.5487485,3768,CAPITOL AV,UNIT 518B,FREMONT,,,94538,501-1839-170,1a073a969150ee79
-121.9850453,37.5488966,3768,CAPITOL AV,UNIT 414B,FREMONT,,,94538,501-1839-170,91aa86e7ff99f348
-121.9851469,37.5487649,3768,CAPITOL AV,UNIT 418B,FREMONT,,,94538,501-1839-170,0271d56e14008e50
-121.9850961,37.5488308,3768,CAPITOL AV,UNIT 416B,FREMONT,,,94538,501-1839-170,bdbec96700ec41fe
-121.9851212,37.5487983,3768,CAPITOL AV,UNIT 417B,FREMONT,,,94538,501-1839-170,ef73720156e697a2
-121.9850623,37.5488144,3768,CAPITOL AV,UNIT 516B,FREMONT,,,94538,501-1839-170,e97b3af0bf76a298
-121.9850116,37.5488802,3768,CAPITOL AV,UNIT 514B,FREMONT,,,94538,501-1839-170,4bc4f6a3e4a9f1a1
-121.9850227,37.5489258,3768,CAPITOL AV,UNIT 401B,FREMONT,,,94538,501-1839-170,7f0f78f8a93991a0
-121.9850874,37.5487819,3768,CAPITOL AV,UNIT 517B,FREMONT,,,94538,501-1839-170,0bb8f235c78fe95c
-121.984989,37.5489094,3768,CAPITOL AV,UNIT 501B,FREMONT,,,94538,501-1839-170,33f57b9b875db70c
-121.985245,37.5488953,3768,CAPITOL AV,STE J,FREMONT,,,94538,501-1839-170,594cd362f44d729b
-121.9851987,37.5489552,3768,CAPITOL AV,STE F,FREMONT,,,94538,501-1839-170,2084ed38f9515b96
-121.9851768,37.5489836,3768,CAPITOL AV,STE D,FREMONT,,,94538,501-1839-170,e455245cb278bcd6
-121.9852219,37.5489251,3768,CAPITOL AV,STE H,FREMONT,,,94538,501-1839-170,e3d21756cd00d4ad
-121.9851544,37.5490127,3768,CAPITOL AV,STE A,FREMONT,,,94538,501-1839-170,1135e660b2f6cff6
-121.9850065,37.5490366,3768,CAPITOL AV,BLDG,FREMONT,,,94538,501-1839-170,b58b764947c25f90
-121.9848347,37.5489791,3827,HEART CM,,FREMONT,,,94538,501-1839-170,904ddb8fc18ecf0b
-121.9848682,37.5489267,3829,HEART CM,,FREMONT,,,94538,501-1839-170,6b50ab1bf1b95b6b
-121.9849225,37.5488635,3831,HEART CM,,FREMONT,,,94538,501-1839-170,78a2af5f75712c53
-121.9849618,37.5488172,3833,HEART CM,,FREMONT,,,94538,501-1839-170,04757cd061a85888
-121.9850009,37.5487587,3835,HEART CM,,FREMONT,,,94538,501-1839-170,5d48c69c0d573864
-121.9850457,37.5486987,3837,HEART CM,,FREMONT,,,94538,501-1839-170,93080a4885572b01
-121.9851277,37.5485847,3839,HEART CM,,FREMONT,,,94538,501-1839-170,5b0616d404d45f5a
-121.984721,37.5489162,39141,DECLARATION ST,BLDG,FREMONT,,,94538,501-1839-128,4c906f22b02912fd
-121.9846773,37.5488936,39143,DECLARATION ST,,FREMONT,,,94538,501-1839-128,5b8322fd9b249db7
-121.9846221,37.5488654,39145,DECLARATION ST,,FREMONT,,,94538,501-1839-128,19aefff05e3268be
-121.9845695,37.5488393,39147,DECLARATION ST,,FREMONT,,,94538,501-1839-128,83acdbc84b7882e3
-121.984515,37.5488115,39149,DECLARATION ST,,FREMONT,,,94538,501-1839-128,b33c7081586f5b11
-121.984463,37.5487874,39151,DECLARATION ST,,FREMONT,,,94538,501-1839-128,9cb41b60f7dcbf6b
-121.9844135,37.5487627,39153,DECLARATION ST,,FREMONT,,,94538,501-1839-128,7e9fa07455997eda
-121.9843601,37.5487363,39155,DECLARATION ST,,FREMONT,,,94538,501-1839-128,f39c95e19d179540
-121.9843092,37.5487093,39157,DECLARATION ST,,FREMONT,,,94538,501-1839-128,15f240c6d0c66725
-121.9842563,37.5486864,39159,DECLARATION ST,,FREMONT,,,94538,501-1839-128,19ee62d718b9c119
-121.9842058,37.5486588,39161,DECLARATION ST,,FREMONT,,,94538,501-1839-128,737546287dffab7f
-121.9841527,37.5486334,39163,DECLARATION ST,,FREMONT,,,94538,501-1839-128,868d12c094016504
-121.9840966,37.5486022,39165,DECLARATION ST,,FREMONT,,,94538,501-1839-128,4100a4cbef9c8e5b
-121.9847906,37.5483659,39124,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,990253e782d95029
-121.9848971,37.5484178,39120,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,51157f938f1250b7
-121.9845334,37.5482374,39134,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,76484e2757ed150d
-121.9849497,37.5484439,39118,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,d6392d71c1cc5b1a
-121.9850486,37.5484947,39114,MEMORIAL ST,BLDG,FREMONT,,,94538,501-1839-128,ff8c52c7432847ca
-121.9844242,37.5481807,39138,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,1e04b3b0c67430f0
-121.9846877,37.5483148,39128,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,a3725b6112e09903
-121.9844803,37.5482119,39136,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,be0a6d931c9db715
-121.9845839,37.5482649,39132,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,ee6314bc58176eaa
-121.9848426,37.54839,39122,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,444baa1bf89399dc
-121.9846368,37.5482878,39130,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,22bfdab81353fa91
-121.9850049,37.5484721,39116,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,0b7c527302521df0
-121.9847411,37.5483412,39126,MEMORIAL ST,,FREMONT,,,94538,501-1839-128,7b60d4098b59c406
-121.9847895,37.5487351,3832,HEART CM,,FREMONT,,,94538,501-1839-128,3051f6438fc6d88d
-121.984836,37.5486806,3834,HEART CM,,FREMONT,,,94538,501-1839-128,462a68598641d02e
-121.9848763,37.5486274,3836,HEART CM,,FREMONT,,,94538,501-1839-128,87190ff6e1a8a43f
-121.9846019,37.5486393,3822,TRIUMPH TE,,FREMONT,,,94538,501-1839-128,c6b4e7d0241a679d
-121.9846366,37.5485991,3824,TRIUMPH TE,,FREMONT,,,94538,501-1839-128,53b9c4affc66d60c
-121.984667,37.5485644,3826,TRIUMPH TE,,FREMONT,,,94538,501-1839-128,ea4bcc6b2725a63e
-121.9846936,37.5485238,3828,TRIUMPH TE,,FREMONT,,,94538,501-1839-128,55de6bab36de731f
-121.9844149,37.5485464,3813,SPIRIT TE,,FREMONT,,,94538,501-1839-128,e175105d299ddccd
-121.9844614,37.5484919,3815,SPIRIT TE,,FREMONT,,,94538,501-1839-128,32514c6ff18cd6d6
-121.9845018,37.5484386,3817,SPIRIT TE,,FREMONT,,,94538,501-1839-128,d3ccda83e943b277
-121.9842838,37.5484222,3805,NATION AV,,FREMONT,,,94538,501-1839-128,56fb9d54a5b0c504
-121.9843142,37.5483875,3607,NATION AV,,FREMONT,,,94538,501-1839-128,92de2b675ff258ae
-121.9843409,37.5483469,3609,NATION AV,,FREMONT,,,94538,501-1839-128,fe6ed116d416780a
-121.9842492,37.5484624,3803,NATION AV,,FREMONT,,,94538,501-1839-128,0210ebe0c7f74947
-121.9847683,37.5487619,3830,HEART CM,BLDG,FREMONT,,,94538,501-1839-128,057d194504d9869c
-121.9845804,37.5486665,3820,TRIUMPH TE,BLDG,FREMONT,,,94538,501-1839-128,106832529b1bf73f
-121.984393,37.5485742,3811,SPIRIT TE,BLDG,FREMONT,,,94538,501-1839-128,fc7c157855ea78f5
-121.9842275,37.5484875,3801,NATION AV,BLDG,FREMONT,,,94538,501-1839-128,b1f61746af98621d
-121.9849097,37.5485833,3854,HEART CM,,FREMONT,,,94538,501-1839-128,09dec5df14a1e038
-121.9845402,37.5496563,3658,CAPITOL AV,BLDG,FREMONT,,,94538,501-1839-88,d28c0701c49920d5
-121.98469,37.5496207,3658,CAPITOL AV,STE A,FREMONT,,,94538,501-1839-88,e106c57b75e7369a
-121.9847124,37.5495917,3658,CAPITOL AV,STE D,FREMONT,,,94538,501-1839-88,390686c1156804ea
-121.9847344,37.5495633,3658,CAPITOL AV,STE F,FREMONT,,,94538,501-1839-88,fefa2623a6ffcfeb
-121.9847576,37.5495332,3658,CAPITOL AV,STE H,FREMONT,,,94538,501-1839-88,f378e78feedb3b89
-121.9847806,37.5495033,3658,CAPITOL AV,STE K,FREMONT,,,94538,501-1839-88,dae0bc85c7769119
-121.9848044,37.5494725,3658,CAPITOL AV,STE M,FREMONT,,,94538,501-1839-88,f0504c214b0f7ea7
-121.9845334,37.5495662,3658,CAPITOL AV,UNIT 400A,FREMONT,,,94538,501-1839-88,1e378cc95e799f94
-121.9846576,37.5494053,3658,CAPITOL AV,UNIT 418A,FREMONT,,,94538,501-1839-88,dcb5e6aceebdde7e
-121.9846833,37.549372,3658,CAPITOL AV,UNIT 419A,FREMONT,,,94538,501-1839-88,5e962771c6413738
-121.9845591,37.5495329,3658,CAPITOL AV,UNIT 401A,FREMONT,,,94538,501-1839-88,8320b6b685e5073a
-121.9845817,37.5495036,3658,CAPITOL AV,UNIT 402A,FREMONT,,,94538,501-1839-88,f3a7ccd158c7fff6
-121.9846049,37.5494735,3658,CAPITOL AV,UNIT 403A,FREMONT,,,94538,501-1839-88,712495e59867937f
-121.9846325,37.5494378,3658,CAPITOL AV,UNIT 404A,FREMONT,,,94538,501-1839-88,a7923ebc7efe77a4
-121.9844997,37.5495498,3658,CAPITOL AV,UNIT 500A,FREMONT,,,94538,501-1839-88,63c9b6fb95491af0
-121.9845254,37.5495165,3658,CAPITOL AV,UNIT 501A,FREMONT,,,94538,501-1839-88,3f1176881493d621
-121.9846496,37.5493556,3658,CAPITOL AV,UNIT 519A,FREMONT,,,94538,501-1839-88,d2e6e5de68ced4b3
-121.9846238,37.5493889,3658,CAPITOL AV,UNIT 518A,FREMONT,,,94538,501-1839-88,d642ec86bdcfcfa5
-121.984548,37.5494872,3658,CAPITOL AV,UNIT 502A,FREMONT,,,94538,501-1839-88,4f2a1ae43432a8b0
-121.9845712,37.5494571,3658,CAPITOL AV,UNIT 503A,FREMONT,,,94538,501-1839-88,7181026a6f0a0a03
-121.9845988,37.5494214,3658,CAPITOL AV,UNIT 504A,FREMONT,,,94538,501-1839-88,8b78807c4209415f
-121.9845843,37.5496319,3658,CAPITOL AV,UNIT 300A,FREMONT,,,94538,501-1839-88,5faa7a2e46e9ebd3
-121.9846037,37.5496067,3658,CAPITOL AV,UNIT 301A,FREMONT,,,94538,501-1839-88,a875935ab1742fda
-121.9846244,37.5495799,3658,CAPITOL AV,UNIT 302A,FREMONT,,,94538,501-1839-88,e7f85d7d887fb877
-121.9846445,37.5495539,3658,CAPITOL AV,UNIT 303A,FREMONT,,,94538,501-1839-88,589ea260178a5413
-121.9846652,37.5495271,3658,CAPITOL AV,UNIT 304A,FREMONT,,,94538,501-1839-88,3aa54757b64b6b59
-121.9846871,37.5494986,3658,CAPITOL AV,UNIT 305A,FREMONT,,,94538,501-1839-88,28d7a2b109b19a7d
-121.9847084,37.549471,3658,CAPITOL AV,UNIT 306A,FREMONT,,,94538,501-1839-88,9d39cc6f9bc9a85a
-121.9847272,37.5494466,3658,CAPITOL AV,UNIT 307A,FREMONT,,,94538,501-1839-88,2a61f0efc0389f6d
-121.9847454,37.5494231,3658,CAPITOL AV,UNIT 308A,FREMONT,,,94538,501-1839-88,357d13eae2e7d8dd
-121.9847642,37.5493987,3658,CAPITOL AV,UNIT 309A,FREMONT,,,94538,501-1839-88,ad06124410dff081
-121.9845521,37.5496115,3658,CAPITOL AV,UNIT 310A,FREMONT,,,94538,501-1839-88,b3e5f77a41ba3cc0
-121.9845697,37.5495888,3658,CAPITOL AV,UNIT 311A,FREMONT,,,94538,501-1839-88,17d45df7282bd57e
-121.9845885,37.5495644,3658,CAPITOL AV,UNIT 312A,FREMONT,,,94538,501-1839-88,77ca47795aab37a6
-121.9846073,37.54954,3658,CAPITOL AV,UNIT 313A,FREMONT,,,94538,501-1839-88,c41b401c55739888
-121.9846274,37.549514,3658,CAPITOL AV,UNIT 314A,FREMONT,,,94538,501-1839-88,3b87579172e7bf17
-121.9846468,37.5494888,3658,CAPITOL AV,UNIT 315A,FREMONT,,,94538,501-1839-88,8327e633645fd9aa
-121.9846675,37.549462,3658,CAPITOL AV,UNIT 316A,FREMONT,,,94538,501-1839-88,0dc56b31334a316a
-121.9846857,37.5494384,3658,CAPITOL AV,UNIT 317A,FREMONT,,,94538,501-1839-88,0d695bc9be4e1f31
-121.9847058,37.5494124,3658,CAPITOL AV,UNIT 318A,FREMONT,,,94538,501-1839-88,1e7972432bd04f27
-121.9847246,37.5493881,3658,CAPITOL AV,UNIT 319A,FREMONT,,,94538,501-1839-88,f938561da7b46b81
-121.9843453,37.5496216,3629,JUBILEE CM,,FREMONT,,,94538,501-1839-88,69c2309046dc17e5
-121.9844114,37.5495069,3631,JUBILEE CM,,FREMONT,,,94538,501-1839-88,388873efaec5f90f
-121.9844524,37.5494588,3633,JUBILEE CM,,FREMONT,,,94538,501-1839-88,4438260966b29776
-121.9844893,37.5494135,3635,JUBILEE CM,,FREMONT,,,94538,501-1839-88,facc5a9213cd3fd4
-121.9845286,37.5493623,3637,JUBILEE CM,,FREMONT,,,94538,501-1839-88,88b7d9ca155f0be6
-121.9845892,37.5492614,3639,JUBILEE CM,,FREMONT,,,94538,501-1839-88,eb3c66078fcab49f
-121.9846305,37.5492136,3641,JUBILEE CM,,FREMONT,,,94538,501-1839-88,c4620450137f3474
-121.9843718,37.5490874,39146,DECLARATION ST,,FREMONT,,,94538,501-1839-45,b5db32b37014cc95
-121.9840081,37.5489069,39160,DECLARATION ST,,FREMONT,,,94538,501-1839-45,1db2ccb4a55f160c
-121.9845233,37.5491643,39140,DECLARATION ST,BLDG,FREMONT,,,94538,501-1839-45,5c3b6e54e9f89a54
-121.9843173,37.5490596,39148,DECLARATION ST,,FREMONT,,,94538,501-1839-45,2f39cc340c8e060e
-121.983955,37.5488814,39162,DECLARATION ST,,FREMONT,,,94538,501-1839-45,89214d4921d92f72
-121.9841624,37.5489843,39154,DECLARATION ST,,FREMONT,,,94538,501-1839-45,7fd08a5504a9a41c
-121.9838989,37.5488503,39164,DECLARATION ST,,FREMONT,,,94538,501-1839-45,f678212c94c5a79e
-121.9842653,37.5490354,39150,DECLARATION ST,,FREMONT,,,94538,501-1839-45,1158f637a4a0642e
-121.9844796,37.5491417,39142,DECLARATION ST,,FREMONT,,,94538,501-1839-45,bd1cf8024edf0441
-121.9841115,37.5489574,39156,DECLARATION ST,,FREMONT,,,94538,501-1839-45,22460ba47b38befe
-121.9842158,37.5490108,39152,DECLARATION ST,,FREMONT,,,94538,501-1839-45,848bf06d3551701d
-121.9844244,37.5491135,39144,DECLARATION ST,,FREMONT,,,94538,501-1839-45,7ccc8eb9c75cdd23
-121.9840586,37.5489345,39158,DECLARATION ST,,FREMONT,,,94538,501-1839-45,e15cec3182a4a8cc
-121.9837312,37.5493596,39189,STATE ST,,FREMONT,,,94538,501-1839-45,d1e84d941a68ae2e
-121.9840444,37.5495125,39177,STATE ST,,FREMONT,,,94538,501-1839-45,1289dc0cecfb497b
-121.983835,37.5494094,39185,STATE ST,,FREMONT,,,94538,501-1839-45,3bb1d157330658f5
-121.9838884,37.5494359,39183,STATE ST,,FREMONT,,,94538,501-1839-45,a68e75ec17d91dca
-121.9835715,37.5492754,39195,STATE ST,,FREMONT,,,94538,501-1839-45,9079c0d9aa86dc1f
